Order ID,Product,Quantity Ordered,Price Each,Date,Address,
183496,AA Batteries (4-pack),2,4,4/14/2019,"103 Center St, Portland, OR 97035",
183497,iPhone 14 Pro Max,1,700,4/5/2019,"41 1st St, Portland, OR 97035",
183498,AA Batteries (4-pack),2,4,4/11/2019,"247 Walnut St, Austin, TX 73301",
183499,24-inch Monitor,1,380,4/20/2019,"123 Maple St, New York City, NY 10001",
183500,Google Pixel 8 Pro,1,600,4/5/2019,"789 Madison St, Dallas, TX 75001",
183501,USB-C to Lightning Cable,1,15,4/14/2019,"609 North St, Boston, MA 02215",
183502,24-inch Monitor,1,380,4/2/2019,"20 Lincoln St, Los Angeles, CA 90001",
183503,iPhone 14 Pro Max,1,700,4/8/2019,"881 Cedar St, Seattle, WA 98101",
183503,USB-C to Lightning Cable,1,15,4/8/2019,"881 Cedar St, Seattle, WA 98101",
183504,Samsung USB Type-C to Type-Ce-C,1,12,4/5/2019,"28 Lincoln St, Atlanta, GA 30301",
183505,AA Batteries (4-pack),1,4,4/1/2019,"503 Elm St, San Francisco, CA 94016",
183506,Anker Soundcore Life 2 Neo,1,150,4/3/2019,"477 11th St, San Francisco, CA 94016",
183506,AAA Batteries (4-pack),1,3,4/3/2019,"477 11th St, San Francisco, CA 94016",
183507,Samsung USB Type-C to Type-Ce-C,2,12,4/22/2019,"218 8th St, San Francisco, CA 94016",
183508,AA Batteries (4-pack),1,4,4/2/2019,"928 Cedar St, Boston, MA 02215",
183509,AAA Batteries (4-pack),4,3,4/24/2019,"61 Sunset St, Los Angeles, CA 90001",
183510,USB-C to Lightning Cable,1,15,4/12/2019,"170 South St, Dallas, TX 75001",
183511,AAA Batteries (4-pack),1,3,4/14/2019,"653 River St, Atlanta, GA 30301",
183512,Samsung USB Type-C to Type-Ce-C,1,12,4/16/2019,"586 13th St, Los Angeles, CA 90001",
183513,HP ProBook 450 Notebook,1,1000,4/29/2019,"557 12th St, Los Angeles, CA 90001",
183514,MacBook Pro M2,1,1700,4/9/2019,"261 Main St, Boston, MA 02215",
183515,Samsung USB Type-C to Type-Ce-C,1,12,4/20/2019,"51 Forest St, Atlanta, GA 30301",
183516,AAA Batteries (4-pack),2,3,4/19/2019,"666 7th St, New York City, NY 10001",
183517,Anker Soundcore Life 2 Neo,1,150,4/1/2019,"714 Madison St, Seattle, WA 98101",
183518,Anker Soundcore Life 2 Neo,1,150,4/13/2019,"530 Main St, Austin, TX 73301",
183519,Bose SoundSport Headphones,1,100,4/6/2019,"953 Lincoln St, Austin, TX 73301",
183520,Samsung USB Type-C to Type-Ce-C,1,12,4/15/2019,"59 North St, Los Angeles, CA 90001",
183521,AA Batteries (4-pack),1,4,4/1/2019,"942 Cedar St, Atlanta, GA 30301",
183522,Samsung USB Type-C to Type-Ce-C,1,12,4/18/2019,"963 Madison St, Austin, TX 73301",
183523,iPhone 14 Pro Max,1,700,4/3/2019,"484 Lakeview St, Los Angeles, CA 90001",
183524,Wired Headphones,1,12,4/20/2019,"498 7th St, Dallas, TX 75001",
183525,USB-C to Lightning Cable,1,15,4/1/2019,"606 Church St, Seattle, WA 98101",
183526,20in Monitor,1,110,4/27/2019,"398 7th St, San Francisco, CA 94016",
183527,USB-C to Lightning Cable,1,15,4/6/2019,"136 Maple St, Austin, TX 73301",
183528,HP ProBook 450 Notebook,1,1000,4/30/2019,"860 Church St, New York City, NY 10001",
183529,24-inch Monitor,1,380,4/29/2019,"783 13th St, San Francisco, CA 94016",
183530,LG Dryer,1,600,4/11/2019,"486 8th St, Portland, OR 97035",
183531,HP ProBook 450 Notebook,1,1000,4/25/2019,"269 Lake St, Boston, MA 02215",
183532,AAA Batteries (4-pack),2,3,4/13/2019,"937 4th St, New York City, NY 10001",
183533,AA Batteries (4-pack),1,4,4/10/2019,"632 4th St, Dallas, TX 75001",
183534,Anker Soundcore Life 2 Neo,1,150,4/24/2019,"902 Willow St, Boston, MA 02215",
183535,Wired Headphones,1,12,4/17/2019,"172 Pine St, Atlanta, GA 30301",
183536,24-inch Monitor,1,380,4/10/2019,"841 River St, Seattle, WA 98101",
183537,AA Batteries (4-pack),1,4,4/20/2019,"285 Dogwood St, New York City, NY 10001",
183538,AAA Batteries (4-pack),1,3,4/20/2019,"669 Hill St, Dallas, TX 75001",
183538,27in FHD Monitor,1,150,4/20/2019,"669 Hill St, Dallas, TX 75001",
183539,Wired Headphones,1,12,4/16/2019,"30 Jackson St, Los Angeles, CA 90001",
183540,Samsung USB Type-C to Type-Ce-C,1,12,4/29/2019,"637 Pine St, Los Angeles, CA 90001",
183541,AA Batteries (4-pack),1,4,4/16/2019,"541 Lincoln St, Seattle, WA 98101",
183542,HP ProBook 450 Notebook,1,1000,4/9/2019,"883 Cedar St, San Francisco, CA 94016",
183543,Anker Soundcore Life 2 Neo,1,150,4/3/2019,"350 Dogwood St, Los Angeles, CA 90001",
183544,AAA Batteries (4-pack),1,3,4/25/2019,"101 14th St, Dallas, TX 75001",
183545,20in Monitor,1,110,4/10/2019,"455 13th St, Atlanta, GA 30301",
183546,AA Batteries (4-pack),1,4,4/18/2019,"995 4th St, Austin, TX 73301",
183547,Wired Headphones,3,12,4/30/2019,"355 2nd St, Seattle, WA 98101",
183548,iPhone 14 Pro Max,1,700,4/26/2019,"385 Cherry St, Boston, MA 02215",
183549,Wired Headphones,1,12,4/27/2019,"353 Johnson St, Boston, MA 02215",
183550,Samsung USB Type-C to Type-Ce-C,1,12,4/10/2019,"550 Lake St, Los Angeles, CA 90001",
183551,Wired Headphones,1,12,4/17/2019,"945 5th St, New York City, NY 10001",
183552,Wired Headphones,1,12,4/11/2019,"911 12th St, San Francisco, CA 94016",
183553,Wired Headphones,1,12,4/30/2019,"579 Park St, Los Angeles, CA 90001",
183554,24-inch Monitor,1,380,4/13/2019,"906 10th St, Los Angeles, CA 90001",
183555,Samsung USB Type-C to Type-Ce-C,1,12,4/16/2019,"350 11th St, Boston, MA 02215",
183556,Wired Headphones,1,12,4/2/2019,"130 Johnson St, Austin, TX 73301",
183557,Anker Soundcore Life 2 Neo,1,150,4/26/2019,"924 Pine St, New York City, NY 10001",
183558,Anker Soundcore Life 2 Neo,1,150,4/19/2019,"754 Johnson St, Portland, OR 97035",
183559,HP ProBook 450 Notebook,1,1000,4/23/2019,"452 Madison St, New York City, NY 10001",
183560,AAA Batteries (4-pack),2,3,4/25/2019,"469 Johnson St, New York City, NY 10001",
183561,Bose SoundSport Headphones,1,100,4/13/2019,"461 Meadow St, Portland, OR 97035",
183562,Anker Soundcore Life 2 Neo,1,150,4/29/2019,"620 Highland St, Los Angeles, CA 90001",
183563,Samsung USB Type-C to Type-Ce-C,1,12,4/3/2019,"390 Hickory St, Boston, MA 02215",
183564,Samsung USB Type-C to Type-Ce-C,1,12,4/18/2019,"40 10th St, San Francisco, CA 94016",
183564,AA Batteries (4-pack),1,4,4/18/2019,"40 10th St, San Francisco, CA 94016",
183565,24-inch Monitor,1,380,4/30/2019,"929 7th St, New York City, NY 10001",
183566,Google Pixel 8 Pro,1,600,4/15/2019,"801 Church St, Boston, MA 02215",
183567,iPhone 14 Pro Max,1,700,4/3/2019,"400 Lakeview St, Atlanta, GA 30301",
183568,27in 4K Gaming Monitor,1,390,4/25/2019,"560 Highland St, Austin, TX 73301",
183569,Bose SoundSport Headphones,1,100,4/22/2019,"713 7th St, Dallas, TX 75001",
183570,USB-C to Lightning Cable,1,15,4/5/2019,"123 Lake St, Seattle, WA 98101",
183571,Galaxy S23 Ultra,1,400,4/28/2019,"273 Spruce St, Boston, MA 02215",
183571,Bose SoundSport Headphones,1,100,4/28/2019,"273 Spruce St, Boston, MA 02215",
183572,20in Monitor,1,110,4/1/2019,"702 6th St, Atlanta, GA 30301",
183573,MacBook Pro M2,1,1700,4/18/2019,"91 7th St, Seattle, WA 98101",
183574,AA Batteries (4-pack),1,4,4/12/2019,"880 9th St, Los Angeles, CA 90001",
183575,USB-C to Lightning Cable,1,15,4/16/2019,"217 Maple St, Austin, TX 73301",
183576,Anker Soundcore Life 2 Neo,1,150,4/17/2019,"46 Lake St, New York City, NY 10001",
183577,AAA Batteries (4-pack),1,3,4/26/2019,"917 Lincoln St, Los Angeles, CA 90001",
183578,Samsung USB Type-C to Type-Ce-C,1,12,4/15/2019,"568 14th St, New York City, NY 10001",
183579,Anker Soundcore Life 2 Neo,1,150,4/7/2019,"454 Willow St, San Francisco, CA 94016",
183580,AA Batteries (4-pack),1,4,4/27/2019,"332 Washington St, Atlanta, GA 30301",
183581,Samsung USB Type-C to Type-Ce-C,1,12,4/23/2019,"2 Cherry St, Los Angeles, CA 90001",
183582,Samsung USB Type-C to Type-Ce-C,1,12,4/10/2019,"480 Elm St, San Francisco, CA 94016",
183583,Anker Soundcore Life 2 Neo,1,150,4/20/2019,"63 12th St, Los Angeles, CA 90001",
183584,Samsung USB Type-C to Type-Ce-C,1,12,4/18/2019,"570 5th St, Los Angeles, CA 90001",
183585,Google Pixel 8 Pro,1,600,4/19/2019,"704 Park St, Los Angeles, CA 90001",
183586,Wired Headphones,1,12,4/8/2019,"596 14th St, Atlanta, GA 30301",
183587,AAA Batteries (4-pack),1,3,4/15/2019,"384 Sunset St, Los Angeles, CA 90001",
183587,AAA Batteries (4-pack),1,3,4/15/2019,"384 Sunset St, Los Angeles, CA 90001",
183588,AAA Batteries (4-pack),1,3,4/3/2019,"29 Highland St, San Francisco, CA 94016",
183589,AA Batteries (4-pack),1,4,4/11/2019,"930 Hickory St, San Francisco, CA 94016",
183590,Samsung USB Type-C to Type-Ce-C,1,12,4/28/2019,"402 Center St, Austin, TX 73301",
183591,AA Batteries (4-pack),1,4,4/3/2019,"978 Lincoln St, San Francisco, CA 94016",
183592,Bose SoundSport Headphones,1,100,4/7/2019,"456 2nd St, New York City, NY 10001",
183593,Wired Headphones,1,12,4/27/2019,"793 Elm St, Boston, MA 02215",
183594,HP ProBook 450 Notebook,1,1000,4/28/2019,"503 Cedar St, New York City, NY 10001",
183595,Samsung USB Type-C to Type-Ce-C,1,12,4/10/2019,"107 Jefferson St, Los Angeles, CA 90001",
183596,Wired Headphones,1,12,4/20/2019,"795 Elm St, San Francisco, CA 94016",
183597,Flatscreen TV,1,300,4/21/2019,"335 Washington St, Dallas, TX 75001",
183598,Bose SoundSport Headphones,1,100,4/29/2019,"253 River St, San Francisco, CA 94016",
183599,Samsung USB Type-C to Type-Ce-C,1,12,4/16/2019,"942 14th St, New York City, NY 10001",
183600,USB-C to Lightning Cable,1,15,4/6/2019,"335 Elm St, Austin, TX 73301",
183601,27in 4K Gaming Monitor,1,390,4/17/2019,"615 Dogwood St, Atlanta, GA 30301",
183602,Samsung USB Type-C to Type-Ce-C,1,12,4/3/2019,"266 Cherry St, Dallas, TX 75001",
183603,Anker Soundcore Life 2 Neo,1,150,4/13/2019,"933 Elm St, New York City, NY 10001",
183604,HP ProBook 450 Notebook,1,1000,4/24/2019,"690 Cedar St, San Francisco, CA 94016",
183605,iPhone 14 Pro Max,1,700,4/24/2019,"271 Forest St, Austin, TX 73301",
183606,AAA Batteries (4-pack),4,3,4/23/2019,"564 4th St, San Francisco, CA 94016",
183607,USB-C to Lightning Cable,1,15,4/3/2019,"387 Walnut St, Los Angeles, CA 90001",
183608,Samsung USB Type-C to Type-Ce-C,1,12,4/24/2019,"30 Maple St, San Francisco, CA 94016",
183609,Anker Soundcore Life 2 Neo,1,150,4/25/2019,"219 Forest St, New York City, NY 10001",
183610,27in 4K Gaming Monitor,1,390,4/21/2019,"708 Lakeview St, San Francisco, CA 94016",
183611,USB-C to Lightning Cable,1,15,4/8/2019,"793 Washington St, San Francisco, CA 94016",
183612,Samsung USB Type-C to Type-Ce-C,1,12,4/15/2019,"840 South St, New York City, NY 10001",
183613,iPhone 14 Pro Max,1,700,4/14/2019,"329 Sunset St, Los Angeles, CA 90001",
183614,USB-C to Lightning Cable,1,15,4/5/2019,"82 10th St, Boston, MA 02215",
183615,Samsung USB Type-C to Type-Ce-C,1,12,4/20/2019,"224 5th St, New York City, NY 10001",
183616,AA Batteries (4-pack),3,4,4/29/2019,"425 Spruce St, Dallas, TX 75001",
183617,AA Batteries (4-pack),1,4,4/6/2019,"972 1st St, San Francisco, CA 94016",
183618,HP ProBook 450 Notebook,1,1000,4/28/2019,"532 Lakeview St, Boston, MA 02215",
183619,HP ProBook 450 Notebook,1,1000,4/30/2019,"660 Spruce St, Los Angeles, CA 90001",
183620,Bose SoundSport Headphones,1,100,4/15/2019,"344 Lakeview St, San Francisco, CA 94016",
183621,USB-C to Lightning Cable,1,15,4/29/2019,"504 13th St, Atlanta, GA 30301",
183622,Google Pixel 8 Pro,1,600,4/17/2019,"624 Sunset St, San Francisco, CA 94016",
183622,Wired Headphones,1,12,4/17/2019,"624 Sunset St, San Francisco, CA 94016",
183623,USB-C to Lightning Cable,1,15,4/22/2019,"398 Lake St, Austin, TX 73301",
183624,Wired Headphones,1,12,4/22/2019,"963 Lincoln St, Boston, MA 02215",
183625,Samsung USB Type-C to Type-Ce-C,1,12,4/8/2019,"954 Jefferson St, New York City, NY 10001",
183626,Samsung USB Type-C to Type-Ce-C,1,12,4/12/2019,"172 Cherry St, Dallas, TX 75001",
183627,Samsung USB Type-C to Type-Ce-C,1,12,4/28/2019,"807 Dogwood St, Dallas, TX 75001",
183628,Samsung USB Type-C to Type-Ce-C,1,12,4/29/2019,"421 Elm St, Portland, ME 04101",
183629,iPhone 14 Pro Max,1,700,4/12/2019,"557 8th St, San Francisco, CA 94016",
183630,Samsung USB Type-C to Type-Ce-C,1,12,4/7/2019,"707 Jefferson St, San Francisco, CA 94016",
183631,27in FHD Monitor,1,150,4/17/2019,"871 Ridge St, San Francisco, CA 94016",
183632,AAA Batteries (4-pack),1,3,4/2/2019,"9 West St, San Francisco, CA 94016",
183633,27in FHD Monitor,1,150,4/26/2019,"94 5th St, San Francisco, CA 94016",
183634,Bose SoundSport Headphones,1,100,4/12/2019,"958 6th St, New York City, NY 10001",
183635,Samsung USB Type-C to Type-Ce-C,1,12,4/24/2019,"382 Church St, Dallas, TX 75001",
183636,AAA Batteries (4-pack),6,3,4/30/2019,"116 11th St, Boston, MA 02215",
183637,AAA Batteries (4-pack),1,3,4/2/2019,"118 Chestnut St, Los Angeles, CA 90001",
183638,Samsung USB Type-C to Type-Ce-C,1,12,4/10/2019,"476 Walnut St, San Francisco, CA 94016",
183639,Anker Soundcore Life 2 Neo,1,150,4/15/2019,"337 Walnut St, Dallas, TX 75001",
183640,iPhone 14 Pro Max,1,700,4/26/2019,"423 Hickory St, San Francisco, CA 94016",
183641,iPhone 14 Pro Max,1,700,4/13/2019,"116 Lake St, San Francisco, CA 94016",
183641,USB-C to Lightning Cable,1,15,4/13/2019,"116 Lake St, San Francisco, CA 94016",
183642,Anker Soundcore Life 2 Neo,1,150,4/3/2019,"622 Washington St, Los Angeles, CA 90001",
183643,Bose SoundSport Headphones,1,100,4/7/2019,"775 North St, San Francisco, CA 94016",
183644,AA Batteries (4-pack),1,4,4/16/2019,"268 Church St, Los Angeles, CA 90001",
183645,AA Batteries (4-pack),1,4,4/23/2019,"245 Lake St, Atlanta, GA 30301",
183646,Wired Headphones,1,12,4/28/2019,"902 Madison St, Atlanta, GA 30301",
183647,Anker Soundcore Life 2 Neo,1,150,4/30/2019,"328 Lake St, San Francisco, CA 94016",
183648,Samsung USB Type-C to Type-Ce-C,1,12,4/13/2019,"862 Lakeview St, Austin, TX 73301",
183649,Bose SoundSport Headphones,1,100,4/5/2019,"356 Johnson St, San Francisco, CA 94016",
183650,Bose SoundSport Headphones,1,100,4/20/2019,"450 11th St, San Francisco, CA 94016",
183651,AA Batteries (4-pack),2,4,4/14/2019,"92 Cedar St, New York City, NY 10001",
183652,Galaxy S23 Ultra,1,400,4/27/2019,"869 West St, Austin, TX 73301",
183653,27in FHD Monitor,1,150,4/23/2019,"302 Maple St, Los Angeles, CA 90001",
183654,AAA Batteries (4-pack),4,3,4/26/2019,"29 2nd St, Boston, MA 02215",
183655,Google Pixel 8 Pro,1,600,4/16/2019,"4 North St, San Francisco, CA 94016",
183656,Galaxy S23 Ultra,1,400,4/3/2019,"879 West St, Dallas, TX 75001",
183657,Anker Soundcore Life 2 Neo,1,150,4/11/2019,"695 Elm St, Los Angeles, CA 90001",
183658,USB-C to Lightning Cable,1,15,4/15/2019,"65 Hill St, San Francisco, CA 94016",
183659,Wired Headphones,1,12,4/19/2019,"786 6th St, Boston, MA 02215",
183660,HP ProBook 450 Notebook,1,1000,4/28/2019,"694 6th St, New York City, NY 10001",
183661,Bose SoundSport Headphones,1,100,4/4/2019,"16 Lake St, San Francisco, CA 94016",
183662,AAA Batteries (4-pack),3,3,4/26/2019,"503 Wilson St, Austin, TX 73301",
183663,Bose SoundSport Headphones,1,100,4/27/2019,"612 Meadow St, Los Angeles, CA 90001",
183664,27in FHD Monitor,1,150,4/11/2019,"476 Spruce St, New York City, NY 10001",
183665,Wired Headphones,1,12,4/8/2019,"644 9th St, Los Angeles, CA 90001",
183666,AAA Batteries (4-pack),2,3,4/30/2019,"837 7th St, New York City, NY 10001",
183667,24-inch Monitor,1,380,4/9/2019,"687 13th St, Boston, MA 02215",
183668,Samsung USB Type-C to Type-Ce-C,1,12,4/30/2019,"812 6th St, Boston, MA 02215",
183669,HP ProBook 450 Notebook,1,1000,5/1/2019,"186 Lake St, Los Angeles, CA 90001",
183670,USB-C to Lightning Cable,1,15,4/11/2019,"950 Lake St, Dallas, TX 75001",
183671,Wired Headphones,1,12,4/29/2019,"38 West St, Seattle, WA 98101",
183672,Anker Soundcore Life 2 Neo,1,150,4/30/2019,"892 Jefferson St, New York City, NY 10001",
183673,AAA Batteries (4-pack),1,3,4/24/2019,"754 Wilson St, Seattle, WA 98101",
183674,Wired Headphones,1,12,4/3/2019,"932 Adams St, Austin, TX 73301",
183675,AA Batteries (4-pack),1,4,4/23/2019,"103 Park St, San Francisco, CA 94016",
183676,Samsung USB Type-C to Type-Ce-C,1,12,4/8/2019,"980 Johnson St, Dallas, TX 75001",
183677,USB-C to Lightning Cable,1,15,4/24/2019,"755 Washington St, San Francisco, CA 94016",
183678,AA Batteries (4-pack),1,4,4/23/2019,"597 6th St, San Francisco, CA 94016",
183678,USB-C to Lightning Cable,1,15,4/23/2019,"597 6th St, San Francisco, CA 94016",
183679,Wired Headphones,1,12,4/6/2019,"28 Dogwood St, San Francisco, CA 94016",
183680,Anker Soundcore Life 2 Neo,1,150,4/24/2019,"1 Ridge St, San Francisco, CA 94016",
183681,Google Pixel 8 Pro,1,600,4/23/2019,"869 12th St, Los Angeles, CA 90001",
183682,24-inch Monitor,1,380,4/5/2019,"941 South St, Seattle, WA 98101",
183683,AA Batteries (4-pack),1,4,4/28/2019,"37 Adams St, Los Angeles, CA 90001",
183684,Samsung USB Type-C to Type-Ce-C,2,12,4/12/2019,"667 Forest St, Dallas, TX 75001",
183685,Anker Soundcore Life 2 Neo,1,150,4/23/2019,"87 13th St, Atlanta, GA 30301",
183686,Wired Headphones,2,12,4/29/2019,"469 2nd St, Portland, OR 97035",
183687,Wired Headphones,3,12,4/2/2019,"225 South St, Seattle, WA 98101",
183688,27in FHD Monitor,1,150,4/18/2019,"853 4th St, San Francisco, CA 94016",
183689,USB-C to Lightning Cable,1,15,4/20/2019,"385 10th St, San Francisco, CA 94016",
183690,27in FHD Monitor,1,150,4/9/2019,"18 Madison St, Boston, MA 02215",
183691,Anker Soundcore Life 2 Neo,1,150,4/25/2019,"982 12th St, San Francisco, CA 94016",
183692,Wired Headphones,1,12,4/5/2019,"294 8th St, Boston, MA 02215",
183693,USB-C to Lightning Cable,1,15,4/22/2019,"395 Spruce St, Los Angeles, CA 90001",
183694,20in Monitor,1,110,4/24/2019,"91 12th St, Boston, MA 02215",
183695,AA Batteries (4-pack),1,4,4/29/2019,"164 Highland St, Atlanta, GA 30301",
183696,27in 4K Gaming Monitor,1,390,4/13/2019,"41 Meadow St, Boston, MA 02215",
183697,Samsung USB Type-C to Type-Ce-C,1,12,4/19/2019,"19 14th St, Atlanta, GA 30301",
183698,20in Monitor,1,110,4/28/2019,"964 9th St, Seattle, WA 98101",
183699,27in 4K Gaming Monitor,1,390,4/1/2019,"199 Dogwood St, Dallas, TX 75001",
183700,iPhone 14 Pro Max,1,700,4/6/2019,"694 14th St, San Francisco, CA 94016",
183701,Anker Soundcore Life 2 Neo,1,150,4/18/2019,"38 9th St, Seattle, WA 98101",
183702,Wired Headphones,1,12,4/7/2019,"448 Chestnut St, Portland, OR 97035",
183703,AA Batteries (4-pack),1,4,4/12/2019,"247 13th St, Atlanta, GA 30301",
183704,AA Batteries (4-pack),2,4,4/26/2019,"982 Lincoln St, Los Angeles, CA 90001",
183705,USB-C to Lightning Cable,3,15,4/21/2019,"506 Highland St, San Francisco, CA 94016",
183706,Anker Soundcore Life 2 Neo,1,150,4/16/2019,"356 Ridge St, Los Angeles, CA 90001",
183707,USB-C to Lightning Cable,2,15,4/18/2019,"204 6th St, Boston, MA 02215",
183708,Bose SoundSport Headphones,1,100,4/20/2019,"356 10th St, New York City, NY 10001",
183709,AAA Batteries (4-pack),3,3,4/18/2019,"860 Jackson St, Boston, MA 02215",
183710,24-inch Monitor,1,380,4/13/2019,"695 Main St, Los Angeles, CA 90001",
183711,Samsung USB Type-C to Type-Ce-C,1,12,4/29/2019,"715 West St, Dallas, TX 75001",
183712,Samsung USB Type-C to Type-Ce-C,1,12,4/26/2019,"846 Forest St, New York City, NY 10001",
183713,27in 4K Gaming Monitor,1,390,4/5/2019,"102 Pine St, New York City, NY 10001",
183714,27in FHD Monitor,1,150,4/20/2019,"718 Madison St, San Francisco, CA 94016",
183715,iPhone 14 Pro Max,1,700,4/28/2019,"461 13th St, Austin, TX 73301",
183716,AAA Batteries (4-pack),1,3,4/15/2019,"813 Park St, Boston, MA 02215",
183717,HP ProBook 450 Notebook,1,1000,4/14/2019,"844 Jefferson St, Boston, MA 02215",
183718,AA Batteries (4-pack),2,4,4/18/2019,"591 Lakeview St, Dallas, TX 75001",
183719,Anker Soundcore Life 2 Neo,1,150,4/26/2019,"559 Spruce St, San Francisco, CA 94016",
183720,USB-C to Lightning Cable,1,15,4/23/2019,"698 Main St, Boston, MA 02215",
183721,Wired Headphones,1,12,4/19/2019,"440 Center St, Austin, TX 73301",
183722,AA Batteries (4-pack),1,4,4/6/2019,"488 6th St, New York City, NY 10001",
183723,AAA Batteries (4-pack),3,3,4/7/2019,"827 13th St, Boston, MA 02215",
183724,USB-C to Lightning Cable,1,15,4/12/2019,"188 11th St, Dallas, TX 75001",
183725,Wired Headphones,1,12,4/6/2019,"103 Spruce St, Portland, OR 97035",
183726,iPhone 14 Pro Max,1,700,4/16/2019,"863 Hickory St, Atlanta, GA 30301",
183726,Anker Soundcore Life 2 Neo,1,150,4/16/2019,"863 Hickory St, Atlanta, GA 30301",
183727,USB-C to Lightning Cable,2,15,4/25/2019,"736 Johnson St, Los Angeles, CA 90001",
183728,HP ProBook 450 Notebook,1,1000,4/15/2019,"869 Wilson St, Atlanta, GA 30301",
183729,USB-C to Lightning Cable,1,15,4/25/2019,"814 13th St, New York City, NY 10001",
183730,24-inch Monitor,1,380,4/6/2019,"121 9th St, Boston, MA 02215",
